epoch,error
1,0.07338426667701234
2,0.02826790229950532
3,0.016721274638128926
4,0.012633884192346522
5,0.010533779466624819
6,0.009224725451984052
7,0.008307868684819458
8,0.0076591397340395675
9,0.007143944597219632
10,0.0067184968334918355
11,0.006373041587211789
12,0.0060981210667594155
13,0.005844829716298371
14,0.005650792981141255
15,0.005462022313310767
16,0.005317998703265664
17,0.005173531619419453
18,0.00505319879233537
19,0.004961528011285206
20,0.0048709927684549015
21,0.0047861970664174
22,0.004716009935065969
23,0.004646497007252207
24,0.004593529224505247
25,0.004544745553387106
26,0.004503757360186076
27,0.004452965858754104
28,0.004424158830649958
29,0.004386838325386133
30,0.004342128608726197
31,0.004328525264995197
32,0.0042998625696905445
33,0.004267996120938386
34,0.004254275858432818
35,0.004233956753440294
36,0.0042153610410529405
37,0.0041900984158066545
38,0.004181116549005412
39,0.004162932127320467
40,0.004145710705656671
41,0.004136801908047999
42,0.0041115823119637854
43,0.00411121014982278
44,0.004102240341967484
45,0.004091573813959895
46,0.004080638691814061
47,0.004072151087187995
48,0.004060776520592756
49,0.004056268532833885
50,0.004043794302656828
51,0.004027945126543495
52,0.004030784694964653
53,0.004018760071198111
54,0.004019365045343367
55,0.004013739942278922
56,0.004007274155776175
57,0.003999688604547065
58,0.003973102756029233
59,0.003993479614671969
60,0.003982697877646713
61,0.0039768733711012414
62,0.003966000949542647
63,0.0039717862561636785
64,0.003968702353433813
65,0.0039635752141833685
66,0.00395525982272069
67,0.003958828651819285
68,0.003952645201198603
69,0.003950015085757619
70,0.00394346324161235
71,0.003938395271624916
72,0.0039405449170655926
73,0.0039274391881695195
74,0.003926625174685194
75,0.003934032829045702
76,0.003931110822181379
77,0.00392541554385393
78,0.003925960013186563
79,0.0039165687546247226
80,0.00391792031582243
81,0.003903531962936485
82,0.003920503126897687
83,0.003910966664446472
84,0.003910620279276527
85,0.003910007643737673
86,0.003906044452347125
87,0.0039008672884997286
88,0.00390301748139028
89,0.0038993093010001928
90,0.003898954457419691
91,0.0038933934852754017
92,0.0038967327327302367
93,0.0038948813528836787
94,0.0038947687726892206
95,0.0038916624997195
96,0.0038923732804171337
97,0.003886038127431663
98,0.003889905739734517
99,0.0038666009469347042
100,0.0038824482752601182
