epoch,error
1,0.1333543759844651
2,0.051194215833228876
3,0.027070165757153562
4,0.018625217458510396
5,0.01483938542956342
6,0.012606828002958806
7,0.01109506175874494
8,0.009990087765413824
9,0.009077463993026374
10,0.008334418529132838
11,0.007712483889488776
12,0.007193648352347
13,0.006738048607800416
14,0.006367103807477166
15,0.006037309353451965
16,0.0057396489415408765
17,0.005496897767061507
18,0.005283842301292829
19,0.005089535208616032
20,0.004942503193918835
21,0.004794591670109842
22,0.0046684435380562805
23,0.004560413422276545
24,0.00445992561542089
25,0.004376082941385516
26,0.004302027113449845
27,0.0042333493624174354
28,0.004173623363797073
29,0.004123333592643292
30,0.004072855510462796
31,0.0040319818215069836
32,0.00399244559432055
33,0.003958660328075793
34,0.003928769669978013
35,0.003895988196998184
36,0.003878593444138302
37,0.0038487010451799487
38,0.003835394416916698
39,0.0038172485015653852
40,0.0037978548311243614
41,0.0037813571104632535
42,0.0037712414406296823
43,0.003755485519136996
44,0.0037445575348147237
45,0.0037348739958324565
46,0.003722603186847643
47,0.0037188920184237557
48,0.0037094883038392952
49,0.0037003352068743175
50,0.003692018595203568
51,0.003679261777896253
52,0.0036726972525571193
53,0.0036714345572317437
54,0.0036645627463279457
55,0.003657370957056094
56,0.0036532079939634284
57,0.0036502070976754523
58,0.0036393483816092942
59,0.0036363317812641467
60,0.00363287046407513
61,0.0036303772342848014
62,0.0036133918662139717
63,0.0036178161675727814
64,0.0036193461676734167
65,0.0036033483185203587
66,0.0036110572914342816
67,0.0036046785263848117
68,0.0036017424339641
69,0.0035999125108350655
70,0.003596217450546118
71,0.0035927629329238256
72,0.0035896270480103897
73,0.003588508380268549
74,0.003584449815852197
75,0.003581760198288645
76,0.003578563970515936
77,0.003577997828483761
78,0.0035745027459140044
79,0.0035710933345753934
80,0.0035699285606987916
81,0.003565417762049405
82,0.003564196058911282
83,0.0035623939844568694
84,0.0035623148473137812
85,0.0035597915510857557
86,0.003557204709606264
87,0.003552088809164821
88,0.0035530716554375433
89,0.003550408636941918
90,0.0035408234551312437
91,0.003548461613621938
92,0.0035452720865784054
93,0.0035439359084046577
94,0.0035414741673774315
95,0.0035405494233329746
96,0.003534183005904678
97,0.0035350821345138837
98,0.0035263002495282184
99,0.0035341894306252057
100,0.0035309920592074494
