epoch,error
1,0.09386508871900304
2,0.03643717161692485
3,0.01771066724197875
4,0.010969775269657183
5,0.008066308825780818
6,0.006633216285177006
7,0.005810237736739868
8,0.005272977976945254
9,0.00487521277459314
10,0.004579158320815119
11,0.004344094073511764
12,0.004149223788429148
13,0.003976694260373141
14,0.003844381228577584
15,0.003724538789919815
16,0.003614342453462379
17,0.003528471890597592
18,0.003446176252557584
19,0.0033716423877703855
20,0.003306711334743706
21,0.0032455998828309434
22,0.0031945374641872094
23,0.003144372622184486
24,0.0030981508602227065
25,0.003058284415399957
26,0.0030201660389638845
27,0.002988622930574683
28,0.0029576053677986356
29,0.002927439956864083
30,0.002903235275424911
31,0.0028801137456116437
32,0.002857418723027069
33,0.0028356266797191533
34,0.002810977640739634
35,0.002797164625626339
36,0.0027783316981704865
37,0.0027586051106041664
38,0.0027497408427599934
39,0.002734425590391043
40,0.0027183839875424493
41,0.002708015079396002
42,0.0026936614856313563
43,0.0026845066183364564
44,0.0026714802079285827
45,0.0026623141736358295
46,0.0026503731195570363
47,0.002644457883770741
48,0.0026347784293442858
49,0.002627071254647342
50,0.0026192598613493543
51,0.0026112778155543827
52,0.0026039167497228476
53,0.002594159394276556
54,0.0025901501676541807
55,0.0025826049914228284
56,0.0025745042941316652
57,0.0025725656627124446
58,0.0025663271909552197
59,0.002560265762908642
60,0.0025542900669196867
61,0.0025507136017123796
62,0.0025418825124722344
63,0.002541660395082605
64,0.002535666473465126
65,0.0025323518839940736
66,0.0025279916399419287
67,0.0025241856801616327
68,0.0025153603080132706
69,0.0025165312651955632
70,0.002510465364087164
71,0.0025081319491391738
72,0.002506090200868024
73,0.0025037874856122682
74,0.0024961396070211925
75,0.0024982257343649983
76,0.0024921681615935297
77,0.0024918845760896493
78,0.0024874551382520547
79,0.00248735351758502
80,0.0024829834773035645
81,0.002473733888973037
82,0.0024760068561722496
83,0.002477998460402313
84,0.002474982360040915
85,0.0024722838814347477
86,0.0024649711575646708
87,0.002467282832365698
88,0.002465095941898548
89,0.0024623536722067968
90,0.0024612179149601622
91,0.0024607793014567686
92,0.00245584251056539
93,0.002455128069661329
94,0.002453347978813976
95,0.0024478471988355023
96,0.0024519092132632724
97,0.002446885039764779
98,0.00244536206879001
99,0.0024461002013072444
100,0.002445203587064209
