epoch,error
1,0.13294151630950837
2,0.10535890537922621
3,0.08439808266471255
4,0.06835849461713
5,0.05597002500924443
6,0.04632699465060647
7,0.03876859738628422
8,0.03277694269803601
9,0.02798703437651217
10,0.02414669813269926
11,0.02103886444537272
12,0.018494478968337627
13,0.01638852272161821
14,0.014642459139317363
15,0.013175663019121731
16,0.011944458631901408
17,0.01090898393490001
18,0.010024873081830017
19,0.009265668517215695
20,0.00861284383835437
21,0.008051055988110793
22,0.0075611126342398065
23,0.007137347153689473
24,0.006768340563504917
25,0.006443607183285095
26,0.006159502572938546
27,0.005907145266889202
28,0.0056831868204746125
29,0.005485564713391355
30,0.005310082946608707
31,0.005152841119771274
32,0.005011910959287944
33,0.0048859975078440355
34,0.004771950914070693
35,0.004668927769142688
36,0.004575324741802543
37,0.004490235922176309
38,0.004412272906692011
39,0.004340953843403237
40,0.004275062178842272
41,0.00421415583145795
42,0.004157520292960701
43,0.0041054942823079785
44,0.004057269382967716
45,0.004012004315784312
46,0.003969805061907238
47,0.00393060916736461
48,0.0038936405715138366
49,0.003858834065682127
50,0.003826066829005955
51,0.003794745754583354
52,0.0037653346604240904
53,0.0037376839066454544
54,0.0037109584871896292
55,0.003685260685323761
56,0.0036607598091133327
57,0.003637184823080012
58,0.0036152381503805142
59,0.0035937723282093255
60,0.003572990230810148
61,0.003553324259214578
62,0.0035339522865754486
63,0.003515443799261924
64,0.003497486967415095
65,0.003480080876825825
66,0.0034631184921399445
67,0.003446964701492769
68,0.003431226361787867
69,0.0034155676104107072
70,0.003400922245524401
71,0.0033863556601322333
72,0.0033722490872360456
73,0.003358349804628314
74,0.0033447218549898967
75,0.003331458600375154
76,0.0033186011222057603
77,0.0033058314372230017
78,0.0032935699327984957
79,0.003281397825299689
80,0.003269491589122775
81,0.0032577887637136363
82,0.0032466440549554867
83,0.0032352479561844416
84,0.0032240113520235853
85,0.003213539750411355
86,0.003202840693724869
87,0.003192514144385817
88,0.003182272536322009
89,0.003171890425842444
90,0.0031620816317970467
91,0.0031525591590233493
92,0.0031428412311687672
93,0.003133391534369215
94,0.0031240424646106642
95,0.0031148967276516787
96,0.003105754038702343
97,0.0030968404752704033
98,0.003087914858038022
99,0.0030792129001095013
100,0.0030705728461725115
